,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
187,187,117.5977325,216.976593,225.7169495,212.785965,402.9310303,223.2967987,473.0684204,213.6086426,6.233333333
188,188,117.616684,216.8596039,225.8126678,212.5827637,403.0839539,223.2682495,473.0805054,213.5205078,6.266666667
189,189,118.2390518,216.730835,225.9296265,213.8468781,404.8135681,223.4416046,473.1985168,214.039978,6.3
190,190,118.2224808,215.317688,225.3874512,214.175354,404.5684204,221.759079,471.335022,215.0771942,6.333333333
191,191,118.2429428,217.2697144,225.7947845,213.5583496,403.8265686,222.9020691,471.1432495,215.0613556,6.366666667
192,192,117.3283081,217.4104156,226.524704,213.2896576,403.4497375,222.1514893,470.9883728,216.5447845,6.4
193,193,117.8316422,217.926712,227.7859039,212.9851379,403.4503479,220.5766907,470.7001953,216.774765,6.433333333
194,194,118.2928619,217.8393402,227.7380219,213.2457886,403.2335815,222.252121,470.6765442,216.9208832,6.466666667
195,195,118.2706528,217.6588135,227.2099457,213.1362457,403.7745667,222.0290833,470.4855957,216.7173767,6.5
196,196,118.225975,218.4246063,230.0816498,212.549408,403.900177,220.6175842,470.3229065,216.6093445,6.533333333
197,197,118.341423,216.7908783,228.8452759,212.4580688,403.8546448,220.55896,469.9761047,216.734726,6.566666667
198,198,118.1800232,216.1366119,231.049881,213.2361755,405.6576233,220.5031433,469.9743347,216.7770691,6.6
199,199,118.3359528,217.1571198,230.4725952,213.261734,403.7377014,220.39888,469.9778137,216.7951508,6.633333333
200,200,118.0021667,216.1321564,231.7980194,213.6131592,403.9227295,220.5436096,469.877533,216.6620483,6.666666667
201,201,118.3228683,215.9608612,231.9226685,214.0599823,405.7385254,221.8102112,470.0584412,216.7744904,6.7
202,202,118.1653976,214.1290131,232.8495789,214.7243958,405.5713196,220.0584259,470.0503235,216.6489258,6.733333333
203,203,118.7018509,213.6437378,232.4172211,213.4345398,406.0681152,220.0534058,470.3511353,217.0945892,6.766666667
204,204,118.611763,214.0295715,231.5952454,213.8357391,405.1747131,220.7748108,470.6265869,217.3547363,6.8
205,205,115.5426712,212.1826172,234.0369568,214.2872772,406.4118958,220.2473907,470.3828125,217.1669922,6.833333333
206,206,117.8389359,212.1053009,232.1829224,213.8420105,406.915863,220.519516,469.8838501,216.4272919,6.866666667
207,207,117.2900085,210.7893524,234.0191345,215.2258148,405.9062195,220.1378021,470.1512756,217.5017548,6.9
208,208,114.8983994,210.7337189,233.7281952,213.6578827,406.054657,219.6003265,470.2922363,216.2030487,6.933333333
209,209,115.8395996,211.4594727,233.9298401,214.1974487,405.4158325,219.0470123,470.3666382,215.6231537,6.966666667
210,210,116.3942032,210.7771301,234.5617218,214.1362457,405.5458984,219.187149,470.2478027,215.7897186,7
211,211,115.771019,210.0531616,233.0810242,213.9897919,406.566925,218.8729858,470.552124,215.5475006,7.033333333
212,212,115.741684,210.3189087,233.8525696,214.1486206,406.7501526,218.9559021,470.4656982,216.0320587,7.066666667
213,213,114.227005,210.2653656,234.2587433,213.5997314,406.4483643,219.2555542,470.8250732,214.4014435,7.1
214,214,115.1713028,210.0163422,233.6665344,214.7168274,404.2927856,219.0277557,472.9742126,214.2365875,7.133333333
215,215,114.0031281,208.8926239,234.2648926,214.1679688,406.5098267,220.3862915,473.4328613,214.2933502,7.166666667
216,216,114.4995651,211.07901,235.074173,213.0253754,405.3219604,219.3582764,472.4744568,214.1684723,7.2
217,217,114.2420349,210.0593872,234.6078186,214.3261108,405.585907,219.2147369,472.1850281,213.8050537,7.233333333
218,218,114.536377,211.5768433,234.5576324,213.7884216,406.6925659,218.3341827,472.3648987,213.5606384,7.266666667
219,219,112.4373016,211.1333618,234.5465393,213.9707336,407.5766296,219.3734894,472.2508545,215.2896576,7.3
220,220,112.2573929,210.4785461,233.7364655,212.6703644,407.6345215,219.1915588,472.7116699,214.6365051,7.333333333
221,221,110.8801956,210.8166199,232.4946747,214.25354,409.4247742,218.965683,472.7228394,214.0770569,7.366666667
222,222,111.1714783,209.8208771,233.2739105,214.5836792,410.0467529,217.8080902,472.7883911,214.7935944,7.4
223,223,111.0515671,210.4126282,233.629425,215.7360992,410.6089172,217.6502686,472.3343811,214.1979523,7.433333333
224,224,110.9749374,210.0062561,233.2306519,213.7894897,409.9249573,217.3706818,472.0418701,215.1264496,7.466666667
225,225,110.8991547,210.1570892,233.252182,214.0075684,409.9238281,217.3310547,472.0691528,215.1409912,7.5
226,226,110.6660233,210.5717621,232.4793091,215.1280518,412.0583801,217.5028229,471.8335266,215.2552948,7.533333333
227,227,110.1091461,210.4726257,231.1225281,213.5533295,411.2142639,216.2042694,471.8045959,215.0898438,7.566666667
228,228,111.2072067,211.5013275,230.8000031,213.4555969,411.9645996,217.651413,472.474762,213.9902344,7.6
229,229,110.9702301,210.9927216,230.0608826,213.4954224,411.9717102,215.2718353,472.1880493,214.8930054,7.633333333
230,230,109.1454239,209.290863,229.70961,213.3444214,412.0076294,216.692337,471.9862671,214.8209381,7.666666667
231,231,109.136528,209.1728821,229.7083588,213.180542,411.9964905,216.7020874,471.9985352,214.8432312,7.7
232,232,108.5655594,209.3816528,231.1620026,213.3326111,412.5290222,217.0755157,472.0229187,214.4844818,7.733333333
233,233,110.8149033,211.2350006,230.7534637,212.74823,412.7436218,215.4011841,471.9545593,214.8551636,7.766666667
234,234,110.8607101,209.4924927,232.0735321,213.1717834,412.9422302,217.4050751,472.1387329,215.2565613,7.8
235,235,110.2236557,211.5553741,232.1380768,213.1342773,412.3296204,217.6052551,472.1732483,215.2768555,7.833333333
236,236,109.7256012,209.592865,232.0322723,213.2496643,412.3267517,215.9380188,472.1613464,215.8809357,7.866666667
237,237,109.8363495,211.4681091,232.3082886,212.6441345,412.5252075,215.5813751,474.065094,214.2429657,7.9
238,238,109.9249191,211.4900055,232.317627,214.4376831,412.4591675,215.9065857,471.9225769,215.8711243,7.933333333
239,239,109.7911987,209.9417267,232.0139771,215.0763092,413.1999512,215.3365936,472.1018372,214.1404877,7.966666667
240,240,109.8895035,211.8246155,233.2813416,214.3523102,412.36026,215.0356293,470.9861755,213.7954102,8
241,241,111.5406418,210.9378052,232.738678,213.2831573,413.2373352,215.3771515,472.8586121,212.884079,8.033333333
242,242,111.1109695,211.2767639,234.8365021,213.6168976,413.3344727,215.108017,472.6612549,214.5019836,8.066666667
243,243,110.8538589,210.9623718,234.7481232,213.5572205,413.1022949,217.2023163,472.8216553,214.2635651,8.1
244,244,111.0535049,209.8702393,235.1774597,213.6480865,412.9100037,217.4746552,474.5884705,211.9518738,8.133333333
245,245,111.0912323,211.4233093,233.2802429,214.2566681,413.1397705,217.7228546,474.9653015,213.8076172,8.166666667
246,246,109.4716339,211.7403412,234.9320374,214.9526672,414.9467773,215.9045715,474.8778381,212.6127014,8.2
247,247,109.023407,210.8216705,235.6004181,212.7258148,412.5090332,217.783432,475.0016479,212.5055847,8.233333333
248,248,110.9528198,210.9444275,235.3759766,214.6480103,413.9327698,216.4169769,475.1270447,212.7164764,8.266666667
249,249,108.9209671,211.2352448,235.3622284,214.5189667,411.9805603,218.5088806,475.152771,212.6631927,8.3
250,250,108.8817902,212.5347748,236.1138306,213.9238281,411.2529297,216.1936646,475.4420166,212.7719574,8.333333333
251,251,109.1726761,213.230072,237.3307648,215.2814941,411.144165,217.8505707,475.6099548,212.5284271,8.366666667
252,252,110.3414764,213.4903107,237.3587494,214.0552521,413.4928589,218.2192688,475.6321411,212.4645386,8.4
253,253,109.9185181,214.1805878,238.139801,215.3406372,412.9632874,218.379425,475.6003723,212.348114,8.433333333
254,254,109.9664459,214.3320618,237.5039978,217.3483276,413.3583984,218.6370087,473.4734802,211.3106079,8.466666667
255,255,109.7744751,214.1916962,237.1703033,217.4865265,413.1504211,216.697052,475.448822,211.5292358,8.5
256,256,109.7158737,213.56633,237.6312561,217.4152527,413.1732178,216.806488,473.1843567,212.0515137,8.533333333
257,257,109.7804794,214.7224731,239.5239105,217.0236816,413.8153076,217.0071411,475.2079773,212.1192474,8.566666667
258,258,109.6948242,214.9693756,239.3941956,217.1687012,412.3666077,216.5283508,475.2281799,211.9498596,8.6
259,259,109.4259186,214.4858856,239.9850159,216.4915619,413.1404419,218.0708313,474.6929932,211.6991425,8.633333333
260,260,108.9684982,214.4810028,240.7155914,217.1241608,414.7639771,216.0476227,474.4471741,211.5056763,8.666666667
261,261,109.2403946,214.5246429,240.6228485,217.0295563,412.7715454,217.9962006,474.3495789,211.4011536,8.7
262,262,110.1069183,214.5584259,241.3504944,217.3672485,413.1359558,216.6472931,474.4434204,211.25383,8.733333333
263,263,108.0533524,215.5794373,242.2977295,217.05513,414.3160706,216.5089722,474.5022888,214.4872437,8.766666667
264,264,108.0556259,216.4544067,241.7515869,218.4841919,413.0335693,216.4891968,474.3242188,211.5897522,8.8
265,265,107.8031235,215.883728,243.6545258,216.9224396,413.7631531,215.2972412,474.1647644,211.740921,8.833333333
